year,ratio,issue_price
2021,,80.0
2021,21:30,
2021,,11.0
2021,,29.1
2021,,62.2
2021,10:00,
2021,,840.0
2021,,187.0
2021,,18.0
2021,,11.0
2021,,80.0
2021,,7.08
2021,,59.0
2021,,39.0
2021,,119.0
2021,,104.0
2021,,18.0
2022,,20.41
2022,,13.33
2022,,18.17
2022,,722.0
2022,,18.0
2022,,1.83
2022,,4.17
2022,,27.06
2022,,10.51
2022,,17.8
2022,,130.0
2022,,10.04
2022,,9.46
2022,,81.31
2022,,18.38
2022,,18.63
2022,,16.0
2022,,722.0
2022,,264.06
2022,,8.47
2022,,111.03
2022,,268.23
2022,,34.31
2022,,744.51
2022,,4.07
2022,,101.1
2022,,77.61
2022,,111.03
2022,,26.71
2022,,744.51
2022,,20.41
2022,,13.33
2022,,18.17
2022,,18.0
2022,,16.0
2022,,2.3
2022,,11.28
2022,,27.06
2022,,130.0
2022,,27.06
2022,,615.44
2022,,618.8
2022,,13.84
2022,,2.97
2022,,3.38
2022,,5.7
2022,,3.15
2022,,54.88
2022,,124.75
2022,,70.76
2022,,129.41
2022,,75.97
2022,,388.0
2022,,8.56
2022,,201.0
2022,,203.0
2022,,16.0
2022,,8.56
2022,,11.28
2022,,45.74
2022,,3.21
2022,,4.9
2022,,305.0
2022,,1.72
2022,,203.0
2022,,353.0
2022,,201.0
2022,,388.0
2022,,29.26
2022,,44.56
2022,,879.0
2022,,353.0
2022,,229.75
2022,,10.21
2022,,211.37
2022,,6.14
2022,,11.96
2022,,1.35
2022,,27.06
2022,,3.38
2022,,3.59
2022,,82.22
2022,,25.09
2022,,163.1
2022,,107.31
2022,,28.65
2022,,78.89
2022,,13.28
2022,,2023.0
2022,,10.51
2022,,573.0
2022,,27.79
2022,,109.0
2022,,34.0
2022,,125.25
2022,,135.37
2022,,22.61
2022,,22.81
2022,,422.0
2022,,309.0
2022,,3.78
2022,,8.6
2022,,25.34
2022,,27.67
2022,,10.32
2022,,8.78
2022,,3.1
2022,,147.0
2022,,158.0
2022,,12.79
2022,,6.83
2022,,18.9
2022,,330.09
2022,,27.06
2022,,18.38
2022,,30.05
2022,,8.7
2022,,4030.0
2022,,151.49
2022,,2.0
2022,,27.06
2022,,18.38
2022,,30.05
2022,,8.7
2022,,4030.0
2022,,34.31
2022,,16.0
2022,,234.7
2022,,2.0
2022,,151.49
2022,,360.42
2022,,330.09
2022,,360.42
2022,,27.06
2022,,3.38
2022,,3.59
2022,,82.22
2022,,25.09
2022,,163.1
2022,,234.7
2022,,107.31
2022,,78.89
2022,,13.28
2022,,2023.0
2022,,10.51
2022,,27.79
2022,,6.83
2022,,18.9
2022,,28.65
2022,,233.51
2022,,8.78
2022,,2022.0
2022,,6.45
2022,,5.02
2022,,6.45
2022,,24.15
2022,,27.77
2022,,7.51
2022,,7.65
2022,,6.3
2022,,7.87
2022,,265.0
2022,,7.87
2022,,41.48
2022,,4.58
2022,,8.6
2022,,18.96
2022,,5.02
2022,,39.86
2022,,5.32
2022,,2.3
2022,,100.0
2022,,100.0
2022,,958.0
2022,,2.21
2022,,5.41
2022,,7.02
2022,,4.04
2022,,6.87
2022,,5.41
2022,,7.02
2022,,239.0
2022,,944.0
2022,,451.0
2022,,758.0
2022,,1.6
2022,,4.31
2022,,1.0
2022,,2.44
2022,,1.53
2022,,10.97
2022,,6.14
2022,,11.96
2022,,43.82
2022,,94.28
2022,,130.0
2022,,27.06
2022,,1.35
2022,,6.14
2022,,11.96
2022,,13.33
2022,,17.14
2022,,6.3
2022,,45.74
2022,,51.24
2022,,3.18
2022,,3.06
2022,,3.48
2022,,7.55
2022,,7.55
2022,,8.78
2022,,90.84
2022,,106.85
2022,,3.78
2022,,8.6
2022,,1.9
2022,,2.23
2022,,2.32
2022,,1.14
2022,,3.48
2022,,3.18
2022,,31.27
2022,,5.2
2022,,7.46
2022,,10.49
2022,,0.5
2022,,0.5
2022,,2.0
2022,22:1,
2022,,360.0
2022,,201.46
2022,,358.05
2022,,120.0
2022,,2.52
2022,,1.0
2022,,397.0
2022,,33.0
2022,,5.0
2022,,879.0
2022,,2.0
2022,,3.0
2022,,26.0
2022,,6.0
2022,,120.0
2022,,7.0
2022,22:22,
2022,22:18,
2022,,881.84
2022,,947.26
2022,,2.0
2022,,17.0
2022,,18.0
2022,,18.0
2022,,2021.0
2022,,120.0
2022,,120.0
2022,,500.0
2022,22:5,
2022,,120.0
2022,22:12,
2022,22:18,
2022,,100.0
2022,,100.0
2022,,17.0
2022,,23.0
2022,,26.0
2022,,24.43
2022,,17.15
2022,,39.26
2022,,45.75
2022,,10.51
2022,,7.46
2022,,6.3
2022,,45.74
2022,,27.06
2022,,2.0
2022,,0.5
2022,,0.5
2022,,1.0
2022,,100.0
2022,,100.0
2022,,6.3
2022,,1.83
2022,,111.03
2022,,18.38
2022,,315.0
2022,,218.0
2022,,276.0
2022,,1.5
2022,,2.0
2022,,0.5
2022,,6.3
2022,,257.58
2022,,1.0
2022,,18.38
2022,,111.03
2022,,1.83
2022,,6.3
2022,,24.43
2022,,17.15
2022,,27.06
2022,,27.06
2022,,50.82
2022,,335.0
2022,,525.0
2022,,1.0
2022,,236.0
2022,,773.0
2022,,26.6
2022,,450.0
2022,,540.0
2022,,18.9
2022,,37.9
2022,,12.7
2022,,3.0
2022,,48.0
2022,,8.0
2022,,3.0
2022,,3.0
2022,,2.5
2022,,1.0
2022,,432.5
2022,,72.0
2022,,130.0
2022,,1.04
2022,,1.2
2022,,0.5
2022,,13.9
2022,,472.0
2022,,132.0
2022,,13.0
2022,,192.1
2022,,643.0
2022,,36.5
2022,,108.0
2022,,54.0
2022,,1.0
2022,,15.0
2022,,9.0
2022,,27.06
2022,,791.0
2022,,251.0
2022,,2.0
2022,,71.0
2022,,620.0
2022,,684.0
2022,,506.0
2022,,422.0
2022,,14.1
2022,,15.0
2022,,15.0
2022,,9.0
2022,,9.0
2022,,11.1
2022,,11.1
2022,,13.0
2022,,80.0
2022,,9.0
2022,,1.0
2022,,55.0
2022,,1.0
2022,,955.0
2022,,4.0
2022,,4.0
2022,,2.0
2022,,3.0
2022,,573.0
2022,,8.1
2022,,684.0
2022,,9.0
2022,,12.0
2022,,4.0
2022,,4.0
2022,,12.0
2022,,1.0
2022,,2.0
2022,,955.0
2022,,251.0
2022,,9.0
2022,,329.5
2022,,27.0
2022,,1.0
2022,,1.0
2022,,20.0
2022,,96.0
2022,,5.0
2022,,160.0
2022,,9.0
2022,,1.0
2022,,73.0
2022,,14.0
2022,,150.0
2022,,150.0
2022,,120.0
2022,,120.0
2022,,152.0
2022,,335.0
2022,,276.64
2022,,152.0
2022,,120.0
2022,,173.0
2022,,58.0
2022,,228.0
2022,,2.0
2022,,8.7
2022,,4020.0
2022,,18.38
2022,,5.0
2022,,160.0
2022,,9.0
2022,,1.0
2022,,73.0
2022,,14.0
2022,,150.0
2022,,150.0
2022,,120.0
2022,,306.0
2022,,1.0
2022,,20.0
2022,,220.0
2022,,1.0
2022,,918.0
2022,,622.0
2022,,5.0
2022,,12.0
2022,,220.0
2022,,90.0
2022,,130.0
2022,,200.0
2022,,20.0
2022,,350.0
2022,,3.0
2022,,10.0
2022,,5.0
2022,,1.0
2022,,1.0
2022,,27.0
2022,,10.0
2022,,96.0
2022,,1.0
2022,,220.0
2022,,1.0
2022,,918.0
2022,,622.0
2022,,5.0
2022,,12.0
2022,,220.0
2022,,90.0
2022,,130.0
2022,,200.0
2022,,20.0
2022,,350.0
2022,,3.0
2022,,5.0
2022,,9.0
2022,,17.0
2022,,17.0
2022,,2.72
2022,,27.06
2022,,27.06
2022,,35.0
2022,,35.0
2022,,100.0
2022,5:5,
2022,5:5,
2022,,100.0
2022,,1.0
2022,,2.6
2022,,11.29
2022,,283.0
2022,22:29,
2022,,1.0
2022,,5.58
2022,,2.6
2022,,6.3
2022,,152.45
2022,,140.0
2022,,130.0
2022,,27.06
2022,22:8,
2022,,36.65
2022,,17.82
2022,,362.0
2022,,1.14
2022,,16.0
2022,,145.0
2022,,466.0
2022,,2.99
2022,,95.4
2022,,10.35
2022,22:9,
2022,,80.91
2022,,145.0
2022,,11.29
2022,22:29,
2022,,138.0
2022,,7.87
2022,,265.0
2022,22:17,
2022,,8.47
2022,,3.13
2022,,4.87
2022,,6.04
2022,22:17,
2022,,138.0
2022,,7.87
2022,,265.0
2022,,614.0
2022,,4.9
2022,,4.29
2022,22:17,
2022,,283.0
2022,,6.04
2022,,3.13
2022,,4.0
2022,,2.21
2022,,2.01
2022,,81.0
2022,,131.0
2022,,822.0
2022,,6.4
2022,,13.63
2022,21:2,
2022,,1.6
2022,,2.3
2022,22:23,
2022,,58.91
2022,22:17,
2022,,8.47
2022,,4.87
2022,,154.5
2022,,13.12
2022,,9.63
2022,,228.0
2022,,3.0
2022,,101.0
2022,,43.0
2022,,566.0
2022,,631.0
2022,,2023.0
2022,,30.0
2022,,33.0
2022,,110.0
2022,,121.0
2022,,101.0
2022,,1.0
2022,,30.0
2022,,27.06
2022,,58.0
2022,,7.0
2022,,173.0
2022,,260.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,4.0
2022,,17.0
2022,,15.0
2022,,9.0
2022,,17.0
2022,,160.0
2022,,102.0
2022,,73.0
2022,,73.0
2022,7:8,
2022,7:8,
2022,2:13,175.0
2022,4:3,
2022,,191.0
2022,22:10,
2022,,2.77
2022,,357.61
2022,22:5,1.5
2022,,2.0
2022,,193.89
2022,,0.5
2022,,6.3
2022,,200.0
2022,,165.0
2022,1:20,160.0
2022,,27.06
2022,,0.5
2022,,1.0
2022,,24.0
2022,,15.0
2022,,20.0
2022,,18.0
2022,,14.0
2022,,0.5
2022,,1.5
2022,,6.3
2022,,218.0
2022,,2.0
2022,,205.0
2022,,16.0
2022,,20.0
2022,,142.0
2022,,196.0
2022,,0.5
2022,,276.0
2022,,100.0
2022,,1.0
2022,,6.3
2022,,31.0
2022,,16.0
2022,,6.6
2022,,1.0
2022,,1.0
2022,,3.1
2022,,988.0
2022,,255.0
2022,,582.0
2022,21:4,
2022,21:18,
2022,21:4,
2022,21:18,
2022,21:30,
2022,21:6,
2022,,73.0
2022,,29.0
2022,22:1,
2022,21:16,
2022,,16.0
2022,21:4,
2022,,97.0
2022,,147.0
2022,,2025.0
2022,,97.0
2022,,147.0
2022,,3.32
2022,,3.48
2022,21:27,
2022,,122.0
2022,,164.0
2022,,109.0
2022,,3.61
2022,,6.14
2022,22:16,
2022,,10.21
2022,21:6,
2022,21:20,
2022,,39.36
2022,,154.5
2022,,30.44
2022,,134.56
2022,,101.5
2022,,163.1
2022,,536.79
2022,,717.8
2022,,7.93
2022,,8.18
2022,,8.5
2022,,31.12
2022,,230.0
2022,,20.0
2022,,2.6
2022,,31.69
2022,,29.0
2022,,165.0
2022,,7.8
2022,,10.05
2022,,20.44
2022,,48.71
2022,,77.61
2022,,58.8
2022,,147.2
2022,,234.7
2022,,536.79
2022,,717.8
2022,,168.09
2022,,25.71
2022,,110.72
2022,,33.53
2022,,16.0
2022,,163.1
2022,,6.4
2022,,20.41
2022,,9.01
2022,,10.21
2022,,2.96
2022,21:29,
2022,,3.9
2022,,4.87
2022,21:18,
2022,,825.0
2022,,1.6
2022,,6.19
2022,,51.35
2022,21:24,
2022,,5.39
2022,,2.96
2022,21:29,
2022,,3.9
2022,,4.87
2022,,5.39
2022,21:18,
2022,21:24,
2022,,6.19
2022,,81.0
2022,,154.5
2022,21:3,
2022,21:13,
2022,,900.0
2022,,1.0
2022,,628.21
2022,,12.77
2022,,154.5
2022,21:3,
2022,21:13,
2022,,900.0
2022,,1.0
2022,,825.0
2022,,1.6
2022,,51.35
2022,,16.0
2022,,4.0
2022,,2.84
2022,,17.0
2022,,7.87
2022,,4.9
2022,,2.99
2022,,36.86
2022,,16.12
2022,,22.61
2022,,362.0
2022,,3.59
2022,,3.78
2022,,6.0
2022,,185.0
2022,,185.0
2022,,4.0
2022,,9.01
2022,,614.0
2022,,4.61
2022,,291.0
2022,,5.74
2022,,48.91
2022,,59.33
2022,,62.6
2022,,70.76
2022,,3.38
2022,,1.6
2022,,1.9
2022,,4.89
2022,,124.74
2022,,233.8
2022,,789.7
2022,,879.8
2022,,58.86
2022,,42.56
2022,,1.3
2022,,349.0
2022,,4.77
2022,,20.21
2022,,3.5
2022,,6.4
2022,,200.0
2022,,165.0
2022,,3.78
2022,,39.26
2022,,218.07
2022,,154.5
2022,,1.5
2022,,0.5
2022,,0.5
2022,,5.41
2022,,5.02
2022,,3.08
2022,,5.41
2022,,990.0
2022,,0.5
2022,,356.0
2022,,0.5
2022,,2.0
2022,,199.83
2022,,293.87
2022,,990.0
2022,,9.98
2022,,4.3
2022,,9.98
2022,,4.3
2022,,4.3
2022,,150.0
2022,,97.0
2022,,27.0
2022,,222.0
2022,,249.0
2022,21:22,
2022,,15.0
2022,,1.5
2022,,360.0
2022,,239.0
2022,,451.0
2022,,6.14
2022,,5.3
2022,,20.41
2022,,24.43
2022,,39.26
2022,,218.07
2022,,3.59
2022,,3.78
2022,,39.26
2022,,218.07
2022,,39.26
2022,,5.4
2022,,718.0
2022,,311.0
2022,,7.46
2022,,3.48
2022,,368.0
2022,,5.52
2022,,5.2
2022,,825.0
2022,,1.6
2022,,4.9
2022,,3.64
2022,,5.02
2022,,17.0
2022,,7.87
2022,,7.87
2022,,3.59
2022,,3.78
2022,,3.78
2022,,4.3
2022,,7.55
2022,,3.48
2022,,4.14
2022,,3.32
2022,,218.07
2022,,127.68
2022,,171.96
2022,,16.0
2022,,7.99
2022,,8.56
2022,,19.05
2022,,3.6
2022,,6.42
2022,,95.32
2022,,7.03
2022,,10.69
2022,,30.81
2022,,16.0
2022,,7.99
2022,,8.56
2022,,19.05
2022,,3.6
2022,,30.81
2022,,6.42
2022,,10.69
2022,,95.32
2022,,24.43
2022,,2.0
2022,,5.45
2022,,27.32
2022,,2.16
2022,,2.5
2022,,16.63
2022,,3.95
2022,,681.0
2022,,4.46
2022,,3.43
2022,,3.25
2022,,1.49
2022,,6.88
2022,,172.9
2022,,5.33
2022,,2.0
2022,,20.76
2022,,3.95
2022,,3.21
2022,,1.64
2022,,18.63
2022,,1.91
2022,,12.89
2022,,4.9
2022,,305.0
2022,,145.45
2022,,244.36
2022,,127.68
2022,,218.07
2022,,17.77
2022,,26.28
2022,,145.45
2022,,244.36
2022,,203.0
2022,,305.0
2022,,4.9
2022,,12.89
2022,,20.44
2022,,3.5
2022,,24.43
2022,,5.45
2022,,27.32
2022,,15.57
2022,,39.26
2022,,18.0
2022,,105.0
2022,,253.0
2022,,4.08
2022,,29.26
2022,,3.21
2022,,1.64
2022,,18.63
2022,,1.91
2022,,614.0
2022,,3.21
2022,,20.44
2022,,3.08
2022,,943.0
2022,,228.0
2022,,21.4
2022,,773.0
2022,,3.0
2022,,53.0
2022,,8.0
2022,,169.0
2022,,48.0
2022,,1600.0
2022,,3.0
2022,,3.0
2022,,2.5
2022,,432.5
2022,,4.0
2022,,965.0
2022,,4.0
2022,,186.0
2022,,1.0
2022,,27.0
2022,,665.0
2022,,1.2
2022,,8.0
2022,,1.04
2022,,0.5
2022,,520.0
2022,,13.9
2022,,472.0
2022,,132.0
2022,,13.0
2022,,157.6
2022,,54.0
2022,,108.0
2022,,15.0
2022,,36.5
2022,,5.0
2022,,2.0
2022,,200.0
2022,,955.0
2022,,54.0
2022,,263.0
2022,,1.0
2022,,45.0
2022,,391.0
2022,,14.1
2022,,15.0
2022,,15.0
2022,,9.0
2022,,2.0
2022,,2.0
2022,,11.1
2022,,74.0
2022,,16.0
2022,,490.0
2022,,154.5
2022,,1.0
2022,,16.0
2022,,165.0
2022,,57.0
2022,,878.0
2022,,782.5
2022,,1.0
2022,,4.7
2022,,506.0
2022,,13.0
2022,,22.0
2022,,548.0
2022,,7.0
2022,,122.0
2022,,650.0
2022,,4.0
2022,,10.0
2022,,1.0
2022,,2.0
2022,,10.0
2022,,20.0
2022,,96.0
2022,,1.0
2022,,9.0
2022,,57.0
2022,,3.0
2022,,5.0
2022,,12.0
2022,,220.0
2022,,622.0
2022,,90.0
2022,,350.0
2022,,130.0
2022,,200.0
2022,,20.0
2022,,3.0
2022,,20.0
2022,,10.0
2022,,1.0
2022,,335.0
2022,,45.74
2022,,5.41
2022,,45.74
2022,,6.3
2022,,5.8
2022,,745.0
2022,,341.0
2022,,62.0
2022,,4.0
2022,,56.0
2022,,5.0
2022,,150.0
2022,,120.0
2022,,120.0
2022,,152.0
2022,,1.0
2022,,3.0
2022,,5.0
2022,,214.0
2022,,1.0
2022,,1.0
2022,,20.0
2022,,96.0
2022,,1.0
2022,,9.0
2022,,57.0
2022,,3.0
2022,,5.0
2022,,12.0
2022,,220.0
2022,,622.0
2022,,90.0
2022,,350.0
2022,,130.0
2022,,335.0
2022,,27.0
2022,,152.0
2022,,120.0
2022,,51.3
2022,,132.0
2022,22:16,
2022,22:16,
2022,,5.4
2022,10:00,
2022,,57.0
2022,,5.0
2022,,160.0
2022,,9.0
2022,,1.0
2022,,73.0
2022,,14.0
2022,,150.0
2022,,150.0
2022,,120.0
2022,,1.14
2022,,200.0
2022,,1.0
2022,,0.5
2022,,0.5
2022,,165.0
2022,,154.5
2022,,2.01
2022,,2.0
2022,,1.5
2022,,0.5
2022,,0.5
2022,,160.0
2022,,160.0
2022,,148.5
2022,,145.0
2022,21:15,
2022,,63.64
2022,,1.5
2022,,36.65
2022,,2.0
2022,,154.5
2022,21:30,
2022,1:20,160.0
2022,7:8,
2022,7:8,
2022,2:13,175.0
2022,4:3,
2022,,198.28
2022,,244.68
2022,,311.95
2022,21:6,
2022,,200.81
2022,,3.59
2022,,15.27
2022,,15.12
2022,,165.0
2022,,2.01
2022,,290.0
2022,,1.14
2022,,450.0
2022,,16.0
2022,,39.83
2022,,39.83
2022,,3.08
2022,,5.41
2022,,3.21
2022,,18.0
2022,,81.0
2022,,165.0
2022,,3.08
2022,,5.41
2022,,3.21
2022,,2.0
2022,,18.0
2022,,81.0
2022,,120.0
2022,,120.0
2022,,6.0
2022,,120.0
2022,,817.0
2022,,16.0
2022,,1.06
2022,,1.09
2022,,2.99
2022,,2.99
2022,,164.0
2022,,154.5
2022,,6.75
2022,21:20,
2022,,71.4
2022,,13.55
2022,,16.0
2022,,1.5
2022,,990.0
2022,,110.0
2022,21:9,
2022,,0.5
2022,,362.0
2022,21:30,
2022,,17.0
2022,,9.0
2022,,16.0
2022,,16.0
2022,,16.0
2022,,202.0
2022,,159.0
2022,,214.0
2022,,51.3
2022,,132.0
2022,,43.0
2022,,566.0
2022,,5.0
2022,,3.0
2022,,63.0
2022,,17.0
2022,,9.0
2022,,4.0
2022,,17.0
2022,,8.0
2022,,13.0
2022,,9.0
2022,,0.5
2022,,9.0
2022,,9.0
2022,,17.0
2022,,73.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,3.0
2022,,17.0
2022,,17.0
2022,,17.0
2022,,90.0
2022,,9.0
2022,,68.0
2022,,24.0
2022,,1.0
2022,,127.0
2022,,218.0
2022,,1.0
2022,,11.0
2022,,16.0
2022,,59.0
2022,,83.0
2022,,45.0
2022,,104.0
2022,,106.0
2022,,0.5
2022,,0.5
2022,,154.5
2022,,0.5
2022,,20.0
2022,,197.0
2022,,2.0
2022,,200.0
2022,,165.0
2022,,101.0
2022,,30.0
2022,,26.0
2022,,90.0
2022,,30.0
2022,,14.0
2022,,6.0
2022,,14.0
2022,,10.0
2022,,76.0
2022,,26.0
2022,,154.5
2022,,4.0
2023,,73.19
2023,,362.0
2023,,14.3
2023,,27.06
2023,,130.0
2023,,90.6
2023,,140.0
2023,,4.0
2023,,14.82
2023,23:5,
2023,,2.13
2023,,1.58
2023,,4.21
2023,,7.92
2023,1:1,
2023,,194.0
2023,,14.3
2023,,7.3
2023,,12.76
2023,,1.14
2023,,1.5
2023,,0.5
2023,,14.46
2023,,2.0
2023,,0.5
2023,,8.04
2023,,12.76
2023,,73.19
2023,,14.3
2023,1:1,
2023,,2.08
2023,,130.0
2023,,27.06
2023,,90.6
2023,,73.19
2023,,14.3
2023,,73.19
2023,,16.0
2023,,32.75
2023,,105.0
